time,process wattage reading
304.0,312.0279624999064
304.2,307.3342500001425
304.3,293.4279625000054
304.4,164.0022125003161
304.5,358.32493749977147
304.6,319.0064375002956
304.7,307.1474500003212
304.9,299.3063375001948
305.0,275.95517499992275
305.1,185.19432500023686
305.2,324.42858749994775
305.3,315.5635999998776
305.5,317.2234500003222
305.6,318.3335249997734
305.7,175.57324999993725
305.8,383.9212000003201
306.0,319.1404625001421
306.1,324.3691249999509
306.2,306.0091499995003
306.3,267.500650000057
306.4,197.69506250039558
306.6,329.0648500002746
306.7,317.05043749988545
306.8,321.60270000001475
306.9,331.76821249971977
307.1,160.81637500015205
307.2,481.96097500027673
307.3,313.8083000000886
307.4,298.9346125002339
307.5,305.23705000005134
307.7,300.22990000025015
307.8,162.49981249990813
307.9,361.2685124999261
308.0,313.08985000011745
308.1,319.8373875001387
308.2,327.1814249997085
308.4,166.11586249978572
308.5,402.91355000002073
308.6,259.87102500027686
308.7,320.4855874996312
308.8,316.2227000003826
309.0,320.1440999996528
309.1,237.09453750007086
309.2,223.5979000001069
309.3,323.55212499986226
309.4,260.29687499992434
309.6,325.16438750019006
309.7,323.67726250004193
309.8,160.4900749997876
309.9,490.05044999974484
310.0,307.32662499992585
310.1,260.37317499992497
310.3,307.73644999999374
310.4,334.1119499999884
310.5,159.15528749995573
310.6,470.01260000038894
310.7,310.51312500016064
310.9,302.9795249998773
311.0,314.18737500022104
311.1,321.86057499982127
311.2,159.31531250050173
311.3,477.00826250013773
311.4,308.96876250037167
311.6,300.11241250022135
311.7,320.9153749997524
311.8,255.21746250017603
311.9,210.17261249993751
312.0,329.92568750007484
312.1,326.1527499999327
312.3,331.65212500004856
312.4,160.6322124998696
312.5,465.8642499996873
312.6,317.74627499996274
312.8,303.5748000001331
312.9,308.26961250001915
313.0,327.5532125001249
313.1,159.2298875004548
313.2,483.281475000552
313.4,312.2648625000845
313.5,314.98440000013215
313.6,320.7521500002389
313.7,285.6898375000135
313.8,174.67681250019524
314.0,336.3297749999387
314.1,290.99928749994433
314.2,312.9163250003767
314.3,266.0559250002261
314.4,322.6045750000601
314.5,159.81198750002366
314.7,438.5739375002129
314.8,321.13080000044425
314.9,314.71518749996903
315.0,313.4186750002962
315.1,290.8964125003404
315.2,165.51511249989562
315.4,345.17774999961836
315.5,312.0720874996303
315.6,304.5804499998194
315.7,322.3435124998767
315.8,249.7843499999115
316.0,202.2887125002744
316.1,324.92112499948126
316.2,302.73438749977214
316.3,311.2748249995755
316.4,307.39417499976116
316.6,225.02626250004397
316.7,229.2250249999284
316.8,321.8814125000266
316.9,309.23918749981095
317.0,300.02531249972236
317.2,324.5392500002461
317.3,166.4743249999679
317.4,421.9664624999976
317.5,310.3610999999189
317.6,285.0857624998025
317.8,263.7199374997086
317.9,315.0071249999863
318.0,292.26407499982156
318.1,160.13230000002366
318.2,317.03257499968163
318.4,318.951087499861
318.5,310.2428625002358
318.6,316.4460250003438
318.7,273.7932249999838
318.8,192.53149999993911
319.0,292.3381750000204
319.1,318.1237124999578
319.2,246.35965000006834
319.3,303.33611249993555
319.6,160.010262499757
319.7,462.0421624999713
319.8,302.72545000020017
319.9,275.31452500003434
320.0,316.6810125000909
320.1,310.19451250022615
320.3,176.05224999990998
320.4,430.98767500026963
320.5,312.2995499999522
320.6,310.13499999986675
320.8,306.54155000020796
320.9,314.88146249996464
321.0,160.36698749996233
321.1,432.60235000021595
321.2,314.84582500007946
321.4,262.4172374999423
321.5,313.1908375001011
321.6,340.47126250000485
321.7,161.13680000006497
321.8,475.01985000011206
322.0,301.54518750002717
322.1,319.45138749976303
322.2,310.8232875000911
322.3,333.80742500013355
322.4,161.44462499994765
322.6,462.7336500000959
322.7,268.9758500000731
322.8,304.95493749980625
322.9,315.54632499996626
323.0,303.61187499985374
323.2,255.86508750007155
323.3,203.52893749996795
323.4,306.5077250002268
323.5,316.69918749980917
323.6,306.4454249999444
323.8,334.340587499847
323.9,160.06623750008558
324.0,430.47538749992214
324.1,282.1200250002166
324.3,319.2093749998393
324.4,303.2413875001208
324.5,312.490299999931
324.6,160.65213750019487
324.7,473.20943750000527
324.9,301.4706624999827
325.0,314.18683750012474
325.1,300.6083749998572
325.2,312.9448999996876
325.3,159.2346374998634
325.5,481.03626250018704
325.6,316.86204999998114
325.7,318.69697500007817
325.8,326.1299874998011
325.9,160.28262499977416
326.0,459.5877749999941
326.2,316.8565875000206
326.3,320.998337500023
326.4,328.12734999984286
326.5,160.0171249999613
326.7,459.2575374999217
326.8,282.1978624997607
326.9,320.6115250001498
327.0,307.2040875002199
327.1,307.932275000132
327.3,159.44828750020002
327.4,391.75573750007186
327.5,319.6676625000659
327.6,317.15556250008575
327.7,327.5467500003069
327.9,159.45343749989323
328.0,425.0347000000005
328.1,303.353762500242
328.2,249.08990000009652
328.3,306.50816250014714
328.4,291.04756250010513
328.6,240.06845000001238
328.7,345.5251875001177
328.8,301.63317500005667
328.9,261.62772500021816
329.0,308.1673125000933
329.2,310.01872500005175
329.3,354.2001500000007
329.4,309.5282124999851
329.5,268.8027375001705
329.6,302.9825874999689
329.7,285.60303750011514
329.9,246.6757374999903
330.0,304.3727499997548
330.1,261.3500125001775
330.2,296.20468749999515
330.3,232.22779999983368
330.5,249.42052499988066
330.6,302.3259375001789
330.7,254.4216374996696
330.8,310.6060499998239
330.9,277.8775249997751
331.1,237.9049249999413
331.2,292.14572499989833
331.3,255.69817499988702
331.4,265.4143749999574
331.5,286.1116625000253
331.6,246.79655000010706
331.8,269.99578750011943
331.9,237.21541250004117
332.0,249.82736250005658
332.1,301.0436125001329
332.2,305.6928750000031
332.4,285.5253125002121
332.5,289.60179999983785
332.6,245.8256250001656
332.7,304.93071249995336
332.8,250.6748625001452
333.0,248.04617499997678
333.1,283.3816875002479
333.2,271.4287624997723
333.3,339.4771124998199
333.4,278.4910874998422
333.6,251.18068749980887
333.7,324.93963750018577
333.8,273.7697500000936
333.9,248.57918749992805
334.0,300.19882500005
334.1,296.35040000000595
334.3,369.6810249999878
334.4,295.79193749980584
334.5,249.3367874999423
334.6,329.4489749997956
334.7,297.0261750000246
334.9,232.2930500001381
335.0,282.1897499998217
335.1,304.95569999983456
335.2,279.02653750001224
335.3,276.301624999986
335.4,278.6136375000242
335.6,344.3615999998727
335.7,291.35282499993065
335.8,256.0054500002344
335.9,201.19311250010958
336.0,286.63603749976414
336.2,298.63282499986775
336.3,319.8384125000293
336.4,305.1338750001789
336.5,254.69020000003036
336.6,309.3884625000117
336.7,299.25232499997486
336.9,240.2714500000402
337.0,307.1399375000175
337.1,272.9785750000817
337.2,326.9571875000314
337.3,285.2923875000047
337.5,208.4185125000743
337.6,236.7966249998043
337.7,281.20109999983646
337.8,293.72507499996414
337.9,333.96174999991615
338.1,306.4739874998742
338.2,215.2226875001079
338.3,231.36919999981836
338.4,242.83554999998705
338.5,273.3893875001418
338.6,237.87477499978985
338.8,311.2069999997347
338.9,283.2000999997916
339.0,321.0477250000521
339.1,247.80649999992528
339.2,292.73865000019464
339.3,364.31658749995904
339.5,297.7493249998502
339.6,236.9591749998311
339.7,300.156312500031
339.8,299.87236249975626
339.9,231.97713750025747
340.1,286.33913749971805
340.2,255.14990000027112
340.3,331.6615624999711
340.4,267.1893375002277
340.5,207.2033874999171
340.7,241.6657000000375
340.8,328.00528750009147
340.9,214.7359250000991
341.0,297.9586625000027
341.1,376.52755000021625
341.3,287.6187124997341
341.4,236.08720000005115
341.5,312.1453625000457
341.6,300.63659999994195
341.7,308.6993124998511
341.8,223.74927499975877
342.0,301.4204124998519
342.1,271.7502375000277
342.2,267.74155000015145
342.3,294.32139999985947
342.4,359.9490749997858
342.6,287.89935000014304
342.7,239.79613750004512
342.8,297.87647500007927
342.9,285.12037499985325
343.0,224.36237500018586
343.2,236.63188750008857
343.3,290.4318874997586
343.4,272.6978125000161
343.5,300.6941249999916
343.6,157.37229999983356
343.8,237.44142499997344
343.9,285.91172499997964
344.0,233.59463749982055
344.1,289.25107500010085
344.2,280.58318750025006
344.3,320.9438250000059
344.5,280.7698125001026
344.6,258.93512499982944
344.7,225.547162500104
344.8,303.3518750003085
344.9,279.2175250001524
345.1,349.37813750022286
345.2,303.62167499974356
345.3,232.93593749996276
345.4,305.8224000001665
345.5,296.084137500205
345.7,202.37598750005972
345.8,151.49561249985402
345.9,149.39451250007968
346.0,149.11462500003162
346.1,149.57162500001468
346.2,148.95517500026367
346.4,149.81470000028173
346.5,171.90205000005568
346.6,297.2974499999765
346.7,275.1219125000915
346.8,224.6569375001687
347.0,269.4228625001103
347.1,253.80953749997875
347.2,216.00787499978665
347.3,260.74017500007506
347.4,301.7838750000548
347.6,213.53623749992366
347.7,241.138149999941
347.8,269.08418749973504
347.9,224.9566500002321
348.0,282.28195000025124
348.2,237.64534999992932
348.3,226.23087499988645
348.4,318.15512500032844
348.5,274.17344999994395
348.7,229.30768750003708
348.8,304.6806874997417
348.9,197.679474999882
349.0,275.2743250000185
349.1,218.22267499999853
349.2,290.1349125000808
349.4,234.96568749997658
349.5,221.5078749999806
349.6,289.98008750002543
349.7,278.76893749984544
349.8,280.17008750004265
350.0,299.4148125001829
350.1,269.0354750000668
350.2,247.08494999987812
350.3,223.37837500014948
350.4,293.3600874999245
350.6,228.66692499967616
350.7,252.97625000001267
350.8,218.7094375000585
350.9,253.2436749999962
351.0,290.15588749980583
351.2,265.82371249983026
351.3,287.05324999977245
351.4,260.9714000002107
351.5,188.32973750001244
351.6,245.19732500006347
351.8,268.6014374997482
351.9,221.5744374999175
352.0,285.69858750005443
352.1,266.8835875001322
352.2,258.9588999999228
352.4,311.3393750000741
352.5,292.9873249997804
352.6,227.7570500001423
352.7,326.2462500001789
352.8,289.24786250001233
352.9,285.0740250000312
353.1,340.3084749999914
353.2,300.9577375001704
353.3,253.0617250002625
353.4,278.8731499999476
353.5,225.78366250015023
353.7,267.63718750010594
353.8,212.680937500023
353.9,291.4803624998883
354.0,286.4399750002407
354.1,210.17521250007022
354.3,283.8611625001882
354.4,290.0835750003416
354.5,208.1248250002321
354.6,280.8802000003087
354.7,285.73923750008163
354.9,214.0952999998689
355.0,282.6015000001446
355.1,213.93614999977362
355.2,267.82681249988036
355.3,293.2088875001232
355.4,299.13628749982064
355.6,225.2378874999978
355.7,299.935050000106
355.8,299.72193749988503
355.9,209.9620125000914
356.0,309.46247500018575
356.1,276.08155000032764
356.3,188.43824999976584
356.4,291.49731249999104
356.5,293.91552499995765
356.6,262.2827250003116
356.7,291.39707500025094
356.9,262.2636624998452
357.0,196.34591250033765
357.1,304.5149499997337
357.2,288.34349999995663
357.3,333.9072750000086
357.4,303.2616875002388
357.6,256.29812500010627
357.7,307.23871250005044
357.8,220.69017500018668
357.9,265.01798749974176
358.0,208.15154999982641
358.2,265.7440375000425
358.3,304.2276624999722
358.4,191.25523749996492
358.5,298.6128374997465
358.6,246.20451249983256
358.8,302.02653749969954
358.9,317.30448750028324
359.0,316.30867500018934
359.1,316.94568750022
359.2,323.5954374999042
359.4,153.59222500014926
359.5,424.31105000013633
359.6,321.35869999969555
359.7,323.212637499882
359.8,154.94712499996078
359.9,223.51683750010525
360.1,329.08650000010266
360.2,159.71528750004722
360.3,463.15078749996457
360.4,315.90759999994094
360.6,323.39419999976326
360.7,301.3399749998264
360.8,332.0365875003416
360.9,159.55482500033563
361.0,497.7464374998283
361.1,320.0588625000683
361.3,314.25028749998006
361.4,314.5395624998521
361.5,271.09653749969425
361.6,191.6560000000291
361.8,325.1520750002399
361.9,323.56435000006127
362.0,319.3230499998586
362.1,328.7448000000653
362.2,160.03291249981166
362.4,466.76927500006656
362.5,271.9728499998997
362.6,305.24545000007095
362.7,294.15903750019214
362.8,306.7818875000833
363.0,324.9231375001848
363.1,160.31243750010395
363.2,484.752750000264
363.3,286.74181250001226
363.4,306.9933375000296
363.5,314.33191249975977
363.7,330.0831749997296
363.8,160.32607499994486
363.9,486.5298250000843
364.0,314.6075125000534
364.1,322.91343749984463
364.3,311.90771249999716
364.4,280.0402750000394
364.5,170.45900000011608
364.6,335.0191124999155
364.7,313.7634124997713
364.9,310.384587500085
365.0,320.74757500011583
365.1,261.7458124998627
365.2,204.89342499998594
365.3,321.3660125002222
365.5,305.7877249999217
365.6,246.63798750000097
365.7,319.20021250004794
365.8,304.1826750000787
365.9,159.59977499992718
366.1,358.34160000002385
366.2,300.21411249989916
366.3,318.34538750015713
366.4,315.98061249978656
366.5,275.33906250004134
366.7,191.67213749997543
366.8,256.71778749994246
366.9,320.30025000022516
367.0,321.3289499999298
367.1,322.5808000001487
367.3,268.25050000000857
367.4,188.91136249980082
367.5,330.13076250018844
367.6,296.5988375002733
367.7,320.6688124999085
367.9,314.8888625002067
368.0,237.7071625000447
368.1,217.32092499997003
368.2,287.1138624998094
368.3,306.39142499988293
368.5,320.46271250015224
368.6,295.3004499999659
368.7,286.7761500000236
368.8,173.40053749976803
368.9,328.49908749985815
369.1,315.04794999979055
369.2,313.20353749975794
369.3,312.2483374998163
369.4,321.94833749999617
369.5,160.27719999996143
369.6,487.24131249993803
369.8,267.12516249993797
369.9,295.92100000030086
370.0,298.94422500015963
370.1,316.52460000033017
370.2,218.84008749981427
370.4,232.55542499999572
370.5,323.9657124999336
370.6,320.35061250025575
370.7,276.63364999997185
370.8,306.3149249999539
371.0,215.57164999994762
371.1,238.00028749990406
371.2,310.24406249988886
371.3,312.3643000001587
371.4,315.18641250022284
371.6,319.2269125001624
371.7,240.42171250018853
371.8,186.97383750026148
371.9,324.74538750006985
372.0,322.25302500005
372.2,323.0041125000137
372.3,316.77342499990743
372.4,160.63998749994653
372.5,472.7986625000662
372.6,317.4890500000552
372.8,313.88101250003984
372.9,321.43715000009735
373.0,300.8285124998153
373.1,160.4942749999082
373.2,356.30732500013465
373.4,307.4395749998884
373.5,299.7903124998268
373.6,304.85546250003864
373.7,292.69056249992286
373.8,170.13857500006958
374.0,346.28410000028424
374.1,314.4543375000672
374.2,318.9239124998447
374.3,322.2253875002373
374.4,207.40058749969472
374.6,244.96395000003332
374.7,228.04035000006814
374.8,312.2149375001909
374.9,302.6749999999632
375.0,320.4026000000661
375.2,304.2642000000663
375.3,159.5275749998682
375.4,355.46016250014856
375.5,277.00355000008113
375.6,306.6337000000132
375.8,316.2484125000313
375.9,264.23057500014494
376.0,192.14157500019843
376.1,323.36373750001286
376.2,305.3500125000296
376.4,274.10826250012065
376.5,318.887525000094
376.6,308.8549125001357
376.7,160.71782500034993
376.8,346.61223750019616
377.0,294.42816249996145
377.1,291.1531124997262
377.2,323.777962499766
377.3,315.0345749998431
377.4,160.13382499973275
377.5,429.0965125000857
377.7,312.495287500057
377.8,311.308549999937
377.9,320.9770500000742
378.0,280.67798750006233
378.1,187.31029999995627
378.3,335.0452374999398
378.4,324.56977500014347
378.5,324.41946250021175
378.6,256.4120000001233
378.7,197.89236250011598
378.9,318.3019500001039
379.0,306.81216249984504
379.1,315.0291124999465
379.2,298.76863750011563
379.3,287.7816874997828
379.4,174.71408750013532
379.6,333.82640000004386
379.7,313.4485999997805
379.8,306.50644999999287
379.9,318.7790750001548
380.0,273.40413749998135
380.2,188.1011749998293
380.3,324.3978000000045
380.4,290.19719999999
380.5,316.94662499998174
380.7,264.0847249998454
380.8,340.66504999968635
380.9,161.50424999985313
381.0,491.3958624998547
381.1,326.3189374998699
381.2,308.1223625002602
381.4,316.50892499993466
381.5,319.37646250007475
381.6,160.5995125000395
381.7,457.5438375001383
381.8,321.4275875001909
382.0,295.86501249986924
382.1,325.6279749997569
382.2,297.2698749998085
382.3,166.1766375001917
382.4,346.74545000016894
382.6,314.6430750000898
382.7,310.34297500007295
382.8,308.3958000002849
382.9,262.3371249999691
383.0,195.3533624999576
383.2,323.6643249997301
383.3,308.5296374999028
383.4,301.66626250003884
383.5,318.49832500014173
383.7,191.53834999996258
383.8,372.1661874997839
383.9,310.2942499999658
384.0,284.7789374999975
384.1,250.87458750016168
384.2,313.4904000002146
384.4,305.0051749998984
384.5,160.34439999999975
384.6,345.5807375001803
384.7,321.3741624997602
384.8,313.0990125002748
385.0,317.82299999992557
385.1,301.623674999926
385.2,163.0234250001791
385.3,309.39452500010447
385.4,321.83587500017137
385.6,247.3006500000547
385.7,321.7983625002012
385.8,268.00161250014725
385.9,207.375537499846
386.1,248.3392000001936
386.2,306.0603500001756
386.3,276.1298624996509
386.4,317.62780000026197
386.5,306.2752874997594
386.7,233.14850000011603
386.8,228.70652499992758
386.9,319.8820500002096
387.0,312.11041249994605
387.2,318.28574999971806
387.3,311.7998874999598
387.4,162.4084625000205
387.5,464.0148625000283
387.6,312.2087624998508
387.8,306.87864999983486
387.9,304.9913750001706
388.0,326.1512249997575
388.1,162.40223750024194
388.2,475.04207500031185
388.4,306.1678249998218
388.5,322.7483500000873
388.6,312.229849999828
388.7,340.0505500001694
388.8,161.3952749997985
389.0,459.7818875001542
389.1,257.40708750016273
389.2,306.8201999998719
389.3,315.57743750005244
389.4,308.71886250004746
389.6,301.18298750022177
389.7,168.424425000271
389.8,337.40262499998465
389.9,319.83028749991246
390.0,313.5269000002789
390.2,321.7775875001321
390.3,204.72467500007122
390.4,216.181850000035
390.5,300.0402500002744
390.6,324.91931250000505
390.8,304.5075625001212
390.9,300.8019750001475
391.0,239.59303750029704
391.1,225.00662500006007
391.2,302.3270874999876
391.4,319.85470000011657
391.5,297.26500000013885
391.6,310.8422500003124
391.7,242.36385000031504
391.8,213.84943750000508
392.0,328.6920999999934
392.1,325.55355000028845
392.2,326.0204625002394
392.3,253.90573749984725
392.4,211.72188749995692
392.6,330.07207499972634
392.7,324.5838500001333
392.8,324.8226499998828
392.9,277.01358749984394
393.0,185.8858874999899
393.2,318.84667499984585
393.3,316.8063999999468
393.4,320.047437499884
393.5,318.55264999989413
393.6,227.93917500026538
393.8,232.6307874999912
393.9,325.6268499999787
394.0,321.96791249987587
394.1,321.72617499995323
394.2,298.7679749999964
394.4,160.40976250007796
394.5,353.9765875000783
394.6,306.0347250000216
394.7,209.30322499977825
394.8,315.97374999986613
395.0,305.7685749997925
395.1,323.65532499978264
395.2,279.57118749981834
395.3,271.4043499999046
395.4,189.91346249995993
395.6,277.9124500000221
395.7,288.26956250007703
395.8,260.8347375000997
395.9,290.19468750014283
396.0,232.38966250001667
396.1,267.7158374998312
396.3,352.63825000005784
396.4,211.36622500016307
396.5,252.7659000001657
396.6,258.11030000025795
396.7,251.7541124998143
396.8,304.3907250001051
397.0,256.9547374999911
397.1,290.1415625000291
397.2,294.2165749999715
397.3,382.1917249998545
397.4,300.07873749973777
397.5,244.5861875002324
397.7,310.71308749970456
397.8,219.77952499978528
397.9,252.9219874999889
398.0,267.61848749973507
398.1,305.2108500001368
398.3,327.0760750000399
398.4,296.97581249987576
398.5,274.7780375001839
398.6,371.5820000001632
398.7,310.67606250007356
398.8,227.7707375001767
399.0,312.6513499999998
399.1,283.8353875000746
399.2,307.913574999833
399.3,252.80947499998564
399.4,277.78899999973163
399.5,249.27942499988987
399.7,301.4697375002016
399.8,259.02748750024256
399.9,282.61516250013335
400.0,297.16702500000235
400.1,254.47544999990032
400.3,328.01736250029995
400.4,276.21347500013076
400.5,248.97302499972866
400.6,365.08414999981767
400.7,309.54691250021295
400.8,237.5787999997987
401.0,295.50408750002657
401.1,238.13761249999487
401.2,304.3088625001579
401.3,287.4583499999805
401.4,244.58542500000837
401.5,305.26992500003877
401.7,275.01331250004495
401.8,293.16331249978947
401.9,260.81427500009266
402.0,270.02662500004016
402.1,311.8361749998614
402.3,254.02413749989748
402.4,284.62891249993515
402.5,210.55970000007892
402.6,276.4667499997556
402.7,271.83544999968353
402.9,243.9472625001433
403.0,277.86727500005395
403.1,284.21034999995624
403.2,235.23022500020616
403.3,299.99269999984597
403.5,286.0337624999488
403.6,248.51418749997038
403.7,306.3884249999744
403.8,231.34493749994698
403.9,370.3479249998021
404.1,295.93962500027556
404.2,240.75971249988626
404.3,302.70257499981653
404.4,287.2990125000089
404.5,235.6126249999961
404.7,218.85412500031742
404.8,192.723112500314
404.9,273.3273374999814
405.0,297.29802499984135
405.2,283.87712499973685
405.3,279.742812500179
405.4,341.24625000024577
405.5,304.50848749988535
405.6,242.87591250021023
405.7,291.3330625001482
405.9,307.0147250001416
406.0,237.10293750005505
406.1,289.37871249978275
406.2,191.91427499984982
406.3,149.90717499992377
406.5,150.0376375002637
406.6,150.6339624999402
406.7,150.09761249994716
406.8,151.35201250011386
406.9,151.1359750001663
407.1,230.63036249983378
407.2,231.50598750012523
407.3,305.36912499984214
407.4,253.8011874997096
407.5,292.874749999849
407.6,289.4516750000762
407.8,246.82671250003267
407.9,315.1040999998479
408.0,278.41935000002775
408.1,238.48551250029885
408.2,278.69831250003045
408.4,301.6608500000706
408.5,239.5123000001324
408.6,269.18986250002195
408.7,189.12721249983696
408.8,253.02926249989397
409.0,239.70138749970985
409.1,294.2148624998177
409.2,256.4588000000387
409.3,310.4938500000087
409.4,312.2149125001617
409.6,231.71672499972573
409.7,305.2376625001473
409.8,272.40278749994803
409.9,317.0942499996906
410.0,297.8224999998878
410.1,208.26175000011943
410.3,294.62092500018514
410.4,247.51628750008805
410.5,253.51521250015867
410.6,294.56483749997466
410.7,279.0841874999624
410.9,292.09137499985627
411.0,319.8823874999451
411.1,291.6498624999055
411.2,278.78692500015376
411.3,232.37713749988416
411.5,303.77827500014405
411.6,233.4606874999342
411.7,272.02018750014236
411.8,278.64718749986577
411.9,293.8386249998416
412.1,270.91817500011655
412.2,295.61778750004447
412.3,248.1517999998634
412.4,226.86262500003522
412.5,302.7932624997966
412.7,291.84153749992873
412.8,340.110012499697
412.9,289.01186250016036
413.0,288.0836624999547
413.1,311.75554999998695
413.3,238.09558750000014
413.4,303.98141250006773
413.5,212.24868750014411
413.6,283.34549999995613
413.7,290.6222500002006
413.9,217.14496250012596
414.0,290.32060000006095
414.1,264.10147500007224
414.2,359.1943999998959
414.3,248.79355000013874
414.5,273.7258874999901
414.6,356.09261249982467
414.7,308.17638749994967
414.8,241.9125000001661
414.9,286.51892499987736
415.1,298.95458749996703
415.2,274.65256249981593
415.3,313.3053875000489
415.4,282.45318749993385
415.5,186.67976249987277
415.6,231.4818625001182
415.8,235.93429999981964
415.9,272.3036999998557
416.0,293.3300374998882
416.1,265.70076249987613
416.2,274.9207750000196
416.4,297.0696625000073
416.5,332.8114874999706
416.6,301.8152999999476
416.7,239.8211124999989
416.8,277.1679500000524
417.0,275.50687499969314
417.1,280.8032500001165
417.2,338.50138749999235
417.3,303.7399125000293
417.4,230.48732499982052
417.5,258.867275000066
417.7,301.6169874998666
417.8,234.76741250015039
417.9,289.1468750001397
418.0,301.0154000000915
418.1,220.0727749998552
418.3,278.3123499999206
418.4,272.23551249976185
418.5,222.66176249979432
418.6,299.76881249978106
418.7,261.30515000021785
418.9,211.19816250022197
419.0,248.83997500010793
419.1,260.39937500004015
419.2,223.3568124998177
419.3,297.78138750000437
419.5,292.2126874998612
419.6,262.4895249998872
419.7,363.579687500249
419.8,233.199462499826
419.9,293.96163750020077
420.1,270.12632499980697
420.2,278.8405000000388
420.3,306.95797499988385
420.4,218.38279999971908
420.5,297.1300000000985
420.7,252.3113500000538
420.8,221.45216249991535
420.9,270.00545000027773
421.0,283.7605125001548
421.1,211.44096250029614
421.3,308.14943749987015
421.4,276.7555625001678
421.5,306.516750000218
421.6,300.1341375000438
421.7,242.91236250027796
421.8,314.34100000000234
422.0,291.3572624999837
422.1,227.8374875002959
422.2,248.13831249998876
422.3,271.6780875000089
422.4,283.61677499997313
422.5,348.1867500001934
422.7,303.5453500000558
422.8,262.19062500030685
422.9,313.92349999987164
423.0,277.13194999991316
423.1,280.92008750020085
423.2,322.3562749999
423.4,305.3116750001209
423.5,233.57659999985844
423.6,262.64780000024786
423.7,271.8727125001527
423.8,292.32753749977036
424.0,216.5855250000506
424.1,246.85526249996911
424.2,237.89423750008353
424.3,245.42691249996807
424.4,299.1807625001293
424.5,292.0987750001484
424.7,222.73907500005225
424.8,298.4974750000334
424.9,294.381237500301
425.0,283.4702999997944
425.1,339.56089999990525
425.2,299.8397625000025
425.3,263.43069999987324
425.5,316.74199999974917
425.6,316.3860625002597
425.7,317.82462500020756
425.8,323.3255125001078
426.0,154.18747500018927
426.1,467.4547249998595
426.2,321.5634625003142
426.3,317.55685000013983
426.4,155.281587499948
426.6,259.52876250026145
426.7,335.69122499973287
426.8,160.10478749981266
426.9,500.60482500003855
427.0,312.7613749998978
427.2,323.8014999999203
427.3,290.15138750018906
427.4,308.62771249998787
427.5,159.7325249997455
427.6,419.5417250000659
427.7,318.80766250000994
427.9,315.0109250002268
428.0,318.79323750006097
428.1,259.352362499815
428.2,203.76887500016488
428.3,322.5180624999595
428.5,324.1634749998162
428.6,304.42376250011944
428.7,331.17098749994057
428.8,159.97613750007238
428.9,494.42348749986775
429.1,282.43102499982865
429.2,300.6198125001829
429.3,296.0154875000553
429.4,309.0667624998512
429.5,301.0545125001025
429.7,159.37276249996154
429.8,371.42168749996375
429.9,304.3758625001224
430.0,307.7431750001986
430.1,314.7965499999353
430.3,333.79292499987315
430.4,159.80385000000277
430.5,509.06970000023534
430.6,314.0670500000122
430.7,324.35297500009693
430.9,311.9363000000456
431.0,308.11472499994835
431.1,159.75053750007064
431.2,361.2574249999014
431.3,313.6700374999214
431.5,315.37637499991234
431.6,319.9443750001319
431.7,246.02383749995425
431.8,217.5963375000179
431.9,304.35605000004216
432.1,307.53354999991825
432.2,246.07940000000306
432.3,321.62255000032275
432.4,284.6349250002027
432.5,181.90266250020647
432.7,332.4355124999154
432.8,302.5462250000528
432.9,322.1268499998112
433.0,319.7426625000142
433.1,238.09538750005942
433.3,213.5579874996552
433.4,287.1478875000435
433.5,319.93068749988885
433.6,324.2462874999981
433.7,322.0664625000107
433.9,176.9876124998296
434.0,422.4852875000565
434.1,301.9327624997837
434.2,297.7839750000994
434.3,322.04750000000587
434.5,324.2379000001827
434.6,161.48881250004777
434.7,436.5760250001598
434.8,292.36776249998815
434.9,307.2089499998967
435.1,323.02570000017636
435.2,313.16385000002157
435.3,160.287487499712
435.4,493.6457625000385
435.5,289.67716249999063
435.7,322.2954625000719
435.8,309.22295000002396
435.9,323.48806249981476
436.0,160.15627499992533
436.1,467.7554999998631
436.3,275.6891750001059
436.4,299.84966249975713
436.5,300.64633750005015
436.6,317.6593874998798
436.7,207.46391250018002
436.9,292.77349999992913
437.0,317.01878749991937
437.1,319.886849999896
437.2,281.57250000005894
437.3,318.58712500004003
437.5,160.49195000022792
437.6,476.8584124998459
437.7,310.2823375000449
437.8,316.26847499998763
438.0,316.68482499996827
438.1,324.7902624997758
438.2,160.29601250016785
438.3,439.14227499994394
438.4,318.6480749998687
438.6,324.3969250001533
438.7,304.51367499999634
438.8,305.1822874998106
438.9,163.61435000027612
439.0,363.7793250001188
439.2,311.5582124999924
439.3,320.3525499999796
439.4,314.2205375000438
439.5,224.17557500018376
439.6,234.10082500007553
439.8,307.18512500022644
439.9,302.38911250000416
440.0,294.1674749999018
440.1,321.788399999964
440.3,171.8522749998561
440.4,430.8821624998849
440.5,325.27289999995116
440.6,315.0919750000112
440.7,325.0824624999703
440.9,296.28921250027616
441.0,168.19296250004078
441.1,249.6832374998694
441.2,312.4589000001482
441.3,305.3414624999485
441.5,324.19441249994435
441.6,336.36278749997473
441.7,159.81295000009013
441.8,490.4424250000727
441.9,320.41427500007063
442.0,284.8412625001936
442.2,318.5166250000728
442.3,304.0810874998195
442.4,160.4206875001553
442.5,410.877175000018
442.6,310.3056500001155
442.8,262.0461625000142
442.9,322.04227500000286
443.0,338.28880000018654
443.1,160.62510000028814
443.2,475.27517500022475
443.4,317.11546249981546
443.5,300.14883750012245
443.6,296.6813624999966
443.7,340.5960375000839
